,Time,data
211,139.476,29.027055740356445
212,139.634,29.17608404159546
213,139.756,29.33635401725769
214,139.887,29.474735736846924
215,140.012,29.61875557899475
216,140.173,29.74757790565491
217,140.252,29.873236179351807
218,140.377,29.99873685836792
219,140.489,30.14292597770691
220,140.60399999999998,30.266629457473755
221,140.711,30.40555715560913
222,140.83100000000002,30.538231372833252
223,141.02700000000002,30.696099758148193
224,141.093,30.83358335494995
225,141.20600000000002,30.956332683563232
226,141.39600000000002,31.11248016357422
227,141.44899999999998,31.24947834014893
228,141.567,31.371008157730106
229,141.704,31.48510456085205
230,141.795,31.62789011001587
231,141.911,31.758094072341922
232,142.02700000000002,31.887230634689328
233,142.118,32.008519172668464
234,142.22799999999998,32.13490462303161
235,142.34799999999998,32.26814436912537
236,142.47299999999998,32.38718724250793
237,142.613,32.55926275253296
238,142.726,32.69958281517029
239,142.821,32.816843032836914
240,143.013,33.02092742919922
241,143.203,33.22551870346069
242,143.314,33.352769613265984
243,143.46,33.480244398117065
244,143.524,33.60149908065796
245,143.639,33.74357962608337
246,143.74200000000002,33.85833716392517
247,143.839,33.96930456161499
248,143.991,34.131308555603034
249,144.11700000000002,34.261562585830696
250,144.241,34.408499240875244
251,144.347,34.52844309806824
252,144.49,34.701738595962524
253,144.589,34.82806062698364
254,144.75,34.954047918319695
255,144.82,35.068719625473015
256,144.964,35.23567509651185
257,145.077,35.37052178382873
258,145.196,35.48992729187012
259,145.306,35.610313415527344
260,145.421,35.74235892295837
261,145.504,35.86446523666382
262,145.701,36.04295158386231
263,145.764,36.169447422027595
264,145.885,36.311943531036384
265,145.996,36.427502870559685
266,146.093,36.5452196598053
267,146.217,36.67393136024475
268,146.338,36.80980753898621
269,146.482,36.974076509475715
270,146.6,37.10565757751465
271,146.70600000000002,37.22963857650757
272,146.83,37.38843107223511
273,146.955,37.53065252304077
274,147.07299999999998,37.681635618209846
275,147.194,37.817883729934685
276,147.334,37.974232912063606
277,147.44799999999998,38.10579490661621
278,147.578,38.25455451011658
279,147.716,38.37882971763611
280,147.78799999999998,38.51373839378357
281,147.901,38.64040589332581
282,148.06,38.821228742599494
283,148.149,38.95000672340393
284,148.283,39.12407875061035
285,148.404,39.290215969085686
286,148.52200000000002,39.40735125541686
287,148.619,39.528246879577644
288,148.783,39.71444463729858
289,148.905,39.843477487564094
290,149.028,39.9681212902069
291,149.124,40.086799144744866
292,149.238,40.22062659263611
293,149.359,40.35208296775818
294,149.50799999999998,40.51766300201415
295,149.622,40.64791703224182
296,149.733,40.76534461975098
297,149.834,40.88751792907715
298,149.945,41.009110450744636
299,150.088,41.17752361297608
300,150.22,41.318589687347405
301,150.32399999999998,41.4372022151947
302,150.444,41.57038140296936
303,150.569,41.710255861282356
304,150.679,41.825326442718506
305,150.832,41.99472332000733
306,150.961,42.13714456558228
307,151.053,42.26886653900147
308,151.159,42.385058164596565
309,151.3,42.5402774810791
310,151.406,42.66756057739258
311,151.532,42.80611038208008
312,151.642,42.94232416152954
313,151.745,43.07038974761963
314,151.88299999999998,43.22673654556274
315,151.99200000000002,43.35404181480408
316,152.099,43.47047710418701
317,152.249,43.640180826187134
318,152.359,43.762397289276116
319,152.453,43.882514476776116
320,152.599,44.05619621276856
321,152.714,44.206469774246216
322,152.813,44.323710203170776
323,152.922,44.44893550872803
324,153.056,44.59858179092407
325,153.17600000000002,44.74331021308899
326,153.298,44.87752723693848
327,153.407,44.99745583534241
328,153.525,45.13490104675293
329,153.64700000000002,45.26675486564636
330,153.789,45.41080927848816
331,153.89700000000002,45.53413772583008
332,153.997,45.660059690475464
333,154.09799999999998,45.78361344337464
334,154.209,45.910788297653205
335,154.343,46.07629108428955
336,154.44,46.194221019744866
337,154.55100000000002,46.32100796699524
338,154.674,46.44939994812012
339,154.798,46.58534240722656
340,154.892,46.704066514968865
341,155.033,46.853841304779046
342,155.131,46.96380376815796
343,155.246,47.09504795074463
344,155.339,47.21511888504028
345,155.46200000000002,47.34155535697937
346,155.611,47.497389316558845
347,155.724,47.64412045478821
348,155.835,47.765791177749634
349,155.953,47.894652128219604
350,156.053,48.01201796531677
351,156.211,48.14196538925171
352,156.263,48.26666069030762
353,156.408,48.42359590530396
354,156.526,48.55192756652832
355,156.624,48.67995977401733
356,156.746,48.79988479614258
357,156.857,48.9132649898529
358,156.966,49.0300726890564
359,157.06799999999998,49.15181851387024
360,157.22,49.300077199935906
361,157.322,49.41813111305237
362,157.41299999999998,49.52263879776001
363,157.535,49.640618801116936
364,157.626,49.75927495956421
365,157.726,49.87369251251221
366,157.888,50.04064631462097
367,158.067,50.18534731864929
368,158.123,50.302046060562134
369,158.274,50.44866681098938
370,158.392,50.579277992248535
371,158.52,50.72294545173645
372,158.63,50.83536028862
373,158.757,50.960066080093384
374,158.951,51.18585205078125
375,159.062,51.305717945098884
376,159.157,51.41634774208069
377,159.27100000000002,51.53142261505127
378,159.371,51.64799976348877
379,159.469,51.77036619186402
380,159.621,51.93357563018799
381,159.724,52.048598527908325
382,159.847,52.17956280708313
383,159.96,52.31605839729309
384,160.059,52.42958950996399
385,160.165,52.53971815109253
386,160.268,52.66719651222229
387,160.36700000000002,52.77386426925659
388,160.509,52.922046184539795
389,160.613,53.033409118652344
390,160.707,53.15319585800171
391,160.839,53.31534314155578
392,160.955,53.436275243759155
393,161.086,53.5743019580841
394,161.202,53.69164490699768
395,161.316,53.808412075042725
396,161.437,53.9239616394043
397,161.543,54.04813528060913
398,161.648,54.18935751914978
399,161.763,54.30522513389587
400,161.915,54.41624093055725
401,161.974,54.5353889465332
402,162.11,54.68178057670593
403,162.207,54.79333162307739
404,162.351,54.947848558425896
405,162.47,55.07080674171448
406,162.571,55.19721579551697
407,162.69799999999998,55.327366590499885
408,162.799,55.43686532974243
409,162.909,55.55557179450989
410,163.034,55.69563412666321
411,163.137,55.80005145072937
412,163.244,55.91599249839783
413,163.362,56.04393219947815
414,163.481,56.17720079421997
415,163.601,56.296064615249634
416,163.707,56.417236328125
417,163.82299999999998,56.5385115146637
418,163.928,56.66585111618042
419,164.037,56.77962470054626
420,164.14700000000002,56.895342111587524
421,164.255,57.01819205284119
422,164.37400000000002,57.149130582809455
423,164.49200000000002,57.26996183395386
424,164.608,57.39327907562256
425,164.73,57.53361177444458
426,164.825,57.65822768211365
427,164.952,57.77596497535706
428,165.075,57.909600257873535
429,165.18,58.022312879562385
430,165.278,58.135342836380005
431,165.389,58.25019907951355
432,165.50799999999998,58.37483978271485
433,165.655,58.52100801467896
434,165.775,58.6639928817749
435,165.88,58.78314185142517
436,166.00599999999997,58.90587520599365
437,166.097,59.01181650161743
438,166.206,59.13586616516113
439,166.313,59.25376224517822
440,166.418,59.36876082420349
441,166.52200000000002,59.48147654533386
442,166.62599999999998,59.600804805755615
443,166.764,59.753756761550896
444,166.862,59.857930660247796
445,167.0,60.0076961517334
446,167.084,60.114230632781975
447,167.27200000000002,60.26488971710205
448,167.331,60.3761830329895
449,167.442,60.491015672683716
450,167.56,60.61947751045227
451,167.77599999999998,60.741007804870605
452,167.78900000000002,60.85466480255127
453,167.91,60.97942090034485
454,168.015,61.11049175262451
455,168.11599999999999,61.22149395942688
456,168.273,61.384499073028564
457,168.387,61.50526237487793
458,168.49200000000002,61.632302522659295
459,168.607,61.75113701820374
460,168.73,61.893105030059814
461,168.835,62.02570724487305
462,168.97299999999998,62.19221806526184
463,169.09799999999998,62.319911241531365
464,169.21400000000003,62.46023416519165
465,169.32299999999998,62.58659267425537
466,169.49200000000002,62.77296948432922
467,169.58700000000002,62.90766620635986
468,169.709,63.06120109558106
469,169.83900000000003,63.26043748855591
470,169.94099999999997,63.388497829437256
471,170.083,63.54124689102173
472,170.202,63.67444133758545
473,170.359,63.85363578796387
474,170.482,63.97613859176636
475,170.583,64.1082901954651
476,170.68200000000002,64.23507356643678
477,170.81599999999997,64.38443541526793
478,170.947,64.52162480354309
479,171.05599999999998,64.65411496162415
480,171.17,64.77737164497374
481,171.273,64.8980028629303
482,171.399,65.03433060646057
483,171.515,65.19121074676514
484,171.611,65.30619311332704
485,171.764,65.45366430282593
486,171.907,65.60202074050903
487,172.013,65.71619415283203
488,172.12,65.82977819442749
489,172.257,65.96168255805968
490,172.355,66.07978320121765
491,172.468,66.19400691986084
492,172.574,66.30599904060364
493,172.685,66.41333770751953
494,172.80700000000002,66.55058360099792
495,172.916,66.67929124832153
496,173.043,66.81351089477539
497,173.155,66.93268251419067
498,173.30900000000003,67.05095863342285
499,173.377,67.18163394927979
500,173.477,67.2821364402771
501,173.611,67.42275261878967
502,173.71099999999998,67.52541828155518
503,173.852,67.63254904747009
504,173.922,67.740318775177
505,174.014,67.85187745094301
506,174.157,67.99520206451416
507,174.27200000000002,68.11067533493042
508,174.40400000000002,68.25579857826233
509,174.49599999999998,68.35792088508606
510,174.643,68.45759439468385
511,174.701,68.56570959091187
512,174.81099999999998,68.68326473236084
513,174.916,68.78922820091248
514,175.055,68.92997312545775
515,175.171,69.04023694992064
516,175.30599999999998,69.1869122982025
517,175.415,69.29994368553162
518,175.528,69.42668747901918
519,175.638,69.52969217300415
520,175.745,69.65419960021973
521,175.863,69.77255153656006
522,175.97099999999998,69.88026595115662
523,176.06900000000002,69.98708319664
524,176.185,70.10222053527832
525,176.274,70.21595072746278
526,176.40200000000002,70.34532928466797
527,176.50799999999998,70.45415639877321
528,176.618,70.56881046295166
529,176.72,70.68511795997621
530,176.812,70.79000496864319
531,176.952,70.92858862876892
532,177.063,71.04456329345703
533,177.15900000000002,71.19043350219727
534,177.261,71.2980535030365
535,177.372,71.40941429138185
536,177.52,71.51503634452821
537,177.583,71.63020634651184
538,177.738,71.74291729927062
539,177.83599999999998,71.85364079475403
540,177.898,71.95555710792543
541,177.995,72.0627157688141
542,178.11,72.18379878997803
543,178.21599999999998,72.2925877571106
544,178.31900000000002,72.39858007431029
545,178.422,72.50481128692627
546,178.52,72.61931276321411
547,178.62599999999998,72.72170281410217
548,178.731,72.82326340675355
549,178.825,72.92926335334778
550,178.946,73.04505753517152
551,179.04,73.16013860702516
552,179.14700000000002,73.27132964134215
553,179.263,73.38823628425598
554,179.393,73.5044422149658
555,179.493,73.6324031352997
556,179.622,73.76812052726746
557,179.72400000000002,73.87381958961488
558,179.827,73.97855210304259
559,179.93599999999998,74.09497356414795
560,180.05700000000002,74.23482632637023
561,180.157,74.33737587928772
562,180.32,74.46755409240724
563,180.38,74.57791686058043
564,180.488,74.68551445007323
565,180.59099999999998,74.7960696220398
566,180.737,74.90490603446959
567,180.792,75.00822043418884
568,180.90900000000002,75.12199211120604
569,181.00900000000001,75.23015546798706
570,181.123,75.33811259269714
571,181.247,75.47620344161987
572,181.35299999999998,75.58847069740295
573,181.47400000000002,75.7187445163727
574,181.585,75.83161497116089
575,181.69,75.93881559371948
576,181.808,76.05249142646791
577,181.919,76.17966055870056
578,182.03099999999998,76.29299926757812
579,182.13099999999997,76.39672756195068
580,182.238,76.50752234458923
581,182.365,76.64059591293334
582,182.477,76.74770998954774
583,182.578,76.85707378387451
584,182.68599999999998,76.96669793128967
585,182.80200000000002,77.08771514892578
586,182.919,77.20516133308409
587,183.041,77.33284616470338
588,183.145,77.44069933891295
589,183.255,77.56069350242616
590,183.362,77.67086195945741
591,183.46900000000002,77.77696633338928
592,183.572,77.87862181663512
593,183.69799999999998,78.0120575428009
594,183.813,78.12890291213989
595,183.92,78.2392349243164
596,184.02200000000002,78.34397339820863
597,184.15400000000002,78.46856832504271
598,184.252,78.57623434066771
599,184.35299999999998,78.68393874168395
600,184.46599999999998,78.79498505592345
601,184.59099999999998,78.92305374145508
602,184.704,79.03391861915587
603,184.80599999999998,79.15456962585448
604,184.90099999999998,79.25980377197266
605,185.037,79.39095282554626
606,185.13400000000001,79.50243353843689
607,185.27599999999998,79.63353085517882
608,185.36900000000003,79.74536871910095
609,185.485,79.85369491577148
610,185.611,79.98771619796753
611,185.71400000000003,80.09506916999817
612,185.82,80.20601105690001
613,185.93099999999998,80.31276798248291
614,186.05200000000002,80.44169545173645
615,186.15099999999998,80.54746770858766
616,186.262,80.66066670417786
617,186.351,80.7679989337921
618,186.463,80.88300275802612
619,186.59099999999998,81.0225284099579
620,186.69799999999998,81.13906216621398
621,186.80599999999998,81.2522373199463
622,186.926,81.36495137214659
623,187.043,81.49412393569945
624,187.304,81.76905798912048
625,187.40200000000002,81.8727128505707
626,187.502,81.97549819946289
627,187.63299999999998,82.10273933410646
628,187.74099999999999,82.22168374061584
629,187.87900000000002,82.32341361045837
630,187.937,82.43438363075256
631,188.074,82.57042098045348
632,188.187,82.6820499897003
633,188.28900000000002,82.78958201408386
634,188.393,82.8938946723938
635,188.505,83.01670932769775
636,188.608,83.13096356391905
637,188.71099999999998,83.23608088493347
638,188.826,83.34407043457031
639,188.947,83.47490096092223
640,189.063,83.59715247154236
641,189.165,83.71399807929994
642,189.274,83.8276083469391
643,189.407,83.96461415290833
644,189.50599999999997,84.08189845085144
645,189.611,84.20894289016724
646,189.697,84.32777547836305
647,189.796,84.44777369499207
648,189.891,84.55878734588623
649,189.97,84.67789435386658
650,190.065,84.78623580932617
651,190.16099999999997,84.88962697982787
652,190.262,85.01739931106567
653,190.36700000000002,85.14443445205687
654,190.465,85.25543355941771
655,190.562,85.35956907272339
656,190.68599999999998,85.48709917068481
657,190.79,85.60360956192018
658,190.893,85.71197700500487
659,190.99900000000002,85.81916832923889
660,191.122,85.94166350364685
661,191.19299999999998,86.04328322410583
662,191.3,86.16086721420288
663,191.399,86.27034592628479
664,191.53099999999998,86.40399098396301
665,191.63099999999997,86.51171135902405
666,191.734,86.62724137306213
667,191.842,86.73787403106691
668,191.938,86.83767676353455
669,192.075,86.97129797935486
670,192.183,87.09361410140991
671,192.28099999999998,87.20438313484192
672,192.387,87.31689023971558
673,192.497,87.41896462440491
674,192.61900000000003,87.55572438240051
675,192.727,87.67347574234009
676,192.833,87.78141689300537
677,192.937,87.8897635936737
678,193.05,88.00184512138367
679,193.13,88.104407787323
680,193.236,88.20939016342163
681,193.34900000000002,88.33004784584045
682,193.43900000000002,88.42633414268494
683,193.541,88.53359818458557
684,193.653,88.65321707725525
685,193.75799999999998,88.76060271263123
686,193.864,88.86288475990295
687,193.985,88.99240517616272
688,194.09099999999998,89.10423612594604
689,194.205,89.2276017665863
690,194.30900000000003,89.33466696739197
691,194.417,89.44382452964783
692,194.601,89.57931661605835
693,194.65900000000002,89.69796562194824
694,194.766,89.80538725852966
695,194.88,89.91953039169313
696,194.984,90.03031492233276
697,195.10299999999998,90.14623618125916
698,195.209,90.261390209198
699,195.308,90.36149144172668
700,195.457,90.46527481079102
701,195.55900000000003,90.57462954521179
702,195.62900000000002,90.68808698654176
703,195.73,90.79353356361388
704,195.83599999999998,90.9073851108551
705,195.94,91.01124739646912
706,196.05200000000002,91.12766408920288
707,196.167,91.24074268341064
708,196.268,91.35260772705078
709,196.39,91.4756977558136
710,196.49400000000003,91.58694911003113
711,196.59799999999998,91.69714951515198
712,196.753,91.80823612213136
713,196.82,91.920973777771
714,196.928,92.03632092475893
715,197.03099999999998,92.14629220962523
716,197.14700000000002,92.2642092704773
717,197.255,92.37130308151244
718,197.36599999999999,92.48286151885986
719,197.47,92.59573197364807
720,197.576,92.70683789253236
721,197.68400000000003,92.815847158432
722,197.792,92.9296579360962
723,197.892,93.0359344482422
724,197.99900000000002,93.15253138542177
725,198.1,93.26283383369446
726,198.201,93.36574125289916
727,198.304,93.4681327342987
728,198.40599999999998,93.5723159313202
729,198.512,93.68232154846191
730,198.612,93.785950422287
731,198.71400000000003,93.89010167121887
732,198.822,93.99360585212708
733,198.922,94.11027288436891
734,199.04,94.23740553855896
735,199.144,94.34950828552246
736,199.25799999999998,94.4631199836731
737,199.34900000000002,94.57902026176451
738,199.44400000000002,94.69916272163393
739,199.547,94.81058406829834
740,199.649,94.91639399528505
741,199.745,95.02989149093628
742,199.86,95.14482498168944
743,199.985,95.26370644569396
744,200.08900000000003,95.37681078910828
745,200.201,95.48311758041382
746,200.313,95.59888792037964
747,200.421,95.7090344429016
748,200.523,95.81870555877686
749,200.61599999999999,95.91714072227478
750,200.729,96.0306224822998
751,200.832,96.14216017723083
752,200.958,96.27121996879578
753,201.071,96.38010168075563
754,201.175,96.48837542533876
755,201.287,96.60865354537964
756,201.396,96.71761012077332
757,201.50799999999998,96.82648634910583
758,201.59900000000002,96.93123507499695
759,201.702,97.04335856437685
760,201.829,97.17018842697144
761,201.937,97.27903056144714
762,202.054,97.39779496192932
763,202.16299999999998,97.51078391075134
764,202.274,97.62454509735107
765,202.36599999999999,97.73381733894348
766,202.483,97.84952402114868
767,202.593,97.9557113647461
768,202.726,98.05858135223387
769,202.785,98.17296600341795
770,202.896,98.28602433204651
771,203.014,98.40442824363708
772,203.128,98.51418447494508
773,203.22,98.62178611755371
774,203.333,98.73642086982728
775,203.446,98.854877948761
776,203.56,98.96686744689941
777,203.671,99.07858276367188
778,203.767,99.18305253982544
779,203.87900000000002,99.30308437347412
780,203.984,99.41147112846376
781,204.08599999999998,99.51847648620605
782,204.196,99.63382863998413
783,204.32,99.75502824783324
784,204.422,99.86227011680604
785,204.53400000000002,99.97558522224426
786,204.644,100.081609249115
787,204.775,100.22002220153809
788,204.875,100.32676863670349
789,204.97299999999998,100.4268443584442
790,205.074,100.54186463356018
791,205.18900000000002,100.65954089164734
792,205.31400000000002,100.77596592903136
793,205.41400000000002,100.88323259353638
794,205.52700000000002,101.00403475761414
795,205.638,101.11831521987915
796,205.74200000000002,101.22330927848816
797,205.86599999999999,101.34427928924559
798,205.982,101.45906615257263
799,206.08900000000003,101.57631731033324
800,206.209,101.70540833473206
801,206.31,101.81055617332458
802,206.418,101.91795563697815
803,206.523,102.02284455299377
804,206.632,102.14852046966551
805,206.74599999999998,102.26203727722168
806,206.84900000000002,102.36539745330809
807,206.954,102.4743926525116
808,207.12,102.59364938735962
809,207.178,102.70264267921448
810,207.291,102.8241274356842
811,207.412,102.93804860115051
812,207.5,103.04017329216005
813,207.62,103.16763615608215
814,207.732,103.27944159507751
815,207.833,103.39306998252869
816,207.968,103.51350474357605
817,208.078,103.62628722190857
818,208.18599999999998,103.74201369285583
819,208.308,103.85335063934326
820,208.424,103.97868180274963
821,208.523,104.08245491981506
822,208.63,104.19509434700012
823,208.74900000000002,104.31213450431824
824,208.847,104.41848564147949
825,208.957,104.53075933456421
826,209.084,104.66579747200012
827,209.197,104.78153491020204
828,209.31,104.89539527893066
829,209.419,105.00582766532898
830,209.53099999999998,105.12845182418823
831,209.653,105.24428915977478
832,209.755,105.35511875152588
833,209.87900000000002,105.47356820106506
834,209.99900000000002,105.5995557308197
835,210.101,105.70694613456726
836,210.209,105.82045316696168
837,210.30599999999998,105.92361664772034
838,210.422,106.04055500030519
839,210.55599999999998,106.16998505592346
840,210.66299999999998,106.27663064002992
841,210.769,106.39537024497986
842,210.88299999999998,106.50016117095949
843,210.998,106.62682271003723
844,211.104,106.73860788345335
845,211.21200000000002,106.85103106498718
846,211.33599999999998,106.97168207168579
847,211.465,107.11001873016356
848,211.56900000000002,107.21525812149048
849,211.68099999999998,107.3288640975952
850,211.796,107.4472086429596
851,211.89,107.54637861251831
852,212.014,107.66429805755615
853,212.123,107.78195643424988
854,212.274,107.88604879379272
855,212.321,107.98417854309082
856,212.43099999999998,108.09656739234924
857,212.55900000000003,108.22642707824707
858,212.71400000000003,108.33291602134705
859,212.769,108.44536733627321
860,212.89,108.56885266304016
861,212.99,108.67572140693665
862,213.09599999999998,108.78203535079956
863,213.203,108.88464832305908
864,213.357,109.00552773475648
865,213.421,109.12236738204956
866,213.53400000000002,109.23957204818727
867,213.637,109.3476448059082
868,213.74900000000002,109.4610276222229
869,213.863,109.57275724411012
870,213.956,109.67876815795898
871,214.074,109.80101108551024
872,214.18400000000003,109.91487646102905
873,214.29,110.02736115455627
874,214.40400000000002,110.15147805213928
875,214.515,110.26777935028076
876,214.615,110.3822855949402
877,214.729,110.48815679550172
878,214.834,110.61001396179199
879,214.945,110.72474789619446
880,215.06099999999998,110.84195470809937
881,215.172,110.95473408699036
882,215.27700000000002,111.06754279136658
883,215.38,111.17643666267395
884,215.47299999999998,111.28079295158386
885,215.58900000000003,111.39506030082704
886,215.695,111.50174498558044
887,215.81099999999998,111.60980749130249
888,215.917,111.72134351730348
889,216.035,111.84025311470032
890,216.13400000000001,111.95410037040709
891,216.245,112.05977749824524
892,216.357,112.18082857131958
893,216.463,112.29112458229065
894,216.574,112.40462231636049
895,216.68599999999998,112.51815271377563
896,216.81599999999997,112.64447832107544
897,216.923,112.75854873657228
898,217.024,112.86412358283995
899,217.12900000000002,112.9727065563202
900,217.234,113.08274269104004
901,217.34400000000002,113.201406955719
902,217.459,113.31121468544006
903,217.555,113.41770243644714
904,217.66,113.52448344230652
905,217.78,113.6460256576538
906,217.886,113.76040077209473
907,217.993,113.87072324752808
908,218.10299999999998,113.97919082641602
909,218.21200000000002,114.09818959236144
910,218.331,114.22066974639893
911,218.457,114.33806109428406
912,218.547,114.43972253799437
913,218.65599999999998,114.55006122589113
914,218.77,114.66787648200987
915,218.891,114.78128027915956
916,218.981,114.88428211212158
917,219.09,114.99031925201416
918,219.187,115.10473537445068
919,219.296,115.21650552749634
920,219.429,115.33985924720764
921,219.544,115.4532253742218
922,219.653,115.58009696006776
923,219.75799999999998,115.68912672996521
924,219.88299999999998,115.80947971343994
925,219.987,115.91335940361023
